PENGHASIL DATA,IKU PEMERINTAH DAERAH,NAMA DATA,PERIODE DATA,JADWAL RILIS,SATUAN,KLASIFIKASI
Dispusipda,"Tingkat Keberadaan dan Keutuhan Arsip Sebagai Bahan Pertanggungjawaban Setiap Aspek Kehidupan Berbangsa dan Bernegara untuk Kepentingan Negara, Pemerintahan, Pelayanan Publik dan Kesejahteraan Rakyat",Jumlah Koleksi bahan bacaan Kolecer,Tahunan,April N+1,judul/eksemplar,Kabupaten/Kota
Dispusipda,"Tingkat Keberadaan dan Keutuhan Arsip Sebagai Bahan Pertanggungjawaban Setiap Aspek Kehidupan Berbangsa dan Bernegara untuk Kepentingan Negara, Pemerintahan, Pelayanan Publik dan Kesejahteraan Rakyat",Jumlah Penggunaan/Pemanfaatan Arsip,Tahunan,April N+1,arsip,Lembaga Kearsipan Daerah
Dispusipda,"Tingkat Keberadaan dan Keutuhan Arsip Sebagai Bahan Pertanggungjawaban Setiap Aspek Kehidupan Berbangsa dan Bernegara untuk Kepentingan Negara, Pemerintahan, Pelayanan Publik dan Kesejahteraan Rakyat",Jumlah Pengunjung Candil,Tahunan,April N+1,orang,Provinsi
Dispusipda,"Tingkat Keberadaan dan Keutuhan Arsip Sebagai Bahan Pertanggungjawaban Setiap Aspek Kehidupan Berbangsa dan Bernegara untuk Kepentingan Negara, Pemerintahan, Pelayanan Publik dan Kesejahteraan Rakyat",Jumlah unit kearsipan yang diberdayakan,Tahunan,April N+1,unit,Lembaga Kearsipan Daerah
Dispusipda,Tingkat Ketersediaan Arsip Sebagai Bahan Akuntabilitas Kinerja Alat Bukti yang Sah dan Pertanggung jawaban Nasional,*,Tahunan,April N+1,persen,Lembaga Kearsipan Daerah
Dispusipda,Tingkat Ketersediaan Arsip Sebagai Bahan Akuntabilitas Kinerja Alat Bukti yang Sah dan Pertanggung jawaban Nasional,Jumlah arsip dinamis yang dikelola,Tahunan,April N+1,arsip,Lembaga Kearsipan Daerah
Dispusipda,Tingkat Ketersediaan Arsip Sebagai Bahan Akuntabilitas Kinerja Alat Bukti yang Sah dan Pertanggung jawaban Nasional,Jumlah Arsip statis yang dapat di akses,Tahunan,April N+1,arsip,Lembaga Kearsipan Daerah
Dispusipda,Tingkat Ketersediaan Arsip Sebagai Bahan Akuntabilitas Kinerja Alat Bukti yang Sah dan Pertanggung jawaban Nasional,Jumlah arsip statis yang di preservasi,Tahunan,April N+1,arsip,Lembaga Kearsipan Daerah
Dispusipda,Tingkat Ketersediaan Arsip Sebagai Bahan Akuntabilitas Kinerja Alat Bukti yang Sah dan Pertanggung jawaban Nasional,Jumlah Arsip statis yang diolah,Tahunan,April N+1,arsip,Lembaga Kearsipan Daerah
Dispusipda,Tingkat Ketersediaan Arsip Sebagai Bahan Akuntabilitas Kinerja Alat Bukti yang Sah dan Pertanggung jawaban Nasional,Jumlah Daftar Arsip yang dikelola,Tahunan,April N+1,arsip,Lembaga Kearsipan Daerah
Dispusipda,Tingkat Ketersediaan Arsip Sebagai Bahan Akuntabilitas Kinerja Alat Bukti yang Sah dan Pertanggung jawaban Nasional,Jumlah daftar arsip yang diusulkan sesuai NSPK,Tahunan,April N+1,arsip,Lembaga Kearsipan Daerah
Dispusipda,Tingkat Ketersediaan Arsip Sebagai Bahan Akuntabilitas Kinerja Alat Bukti yang Sah dan Pertanggung jawaban Nasional,Jumlah daftar arsip yang tesedia,Tahunan,April N+1,arsip,Lembaga Kearsipan Daerah
Dispusipda,Tingkat Ketersediaan Arsip Sebagai Bahan Akuntabilitas Kinerja Alat Bukti yang Sah dan Pertanggung jawaban Nasional,Jumlah Khasanah Arsip Yang di akuisisi,Tahunan,April N+1,arsip,Lembaga Kearsipan Daerah
Dispusipda,Tingkat Ketersediaan Arsip Sebagai Bahan Akuntabilitas Kinerja Alat Bukti yang Sah dan Pertanggung jawaban Nasional,Persentase arsip aktif yang dibuatkan daftar,Tahunan,April N+1,persen,Lembaga Kearsipan Daerah
Dispusipda,Tingkat Ketersediaan Arsip Sebagai Bahan Akuntabilitas Kinerja Alat Bukti yang Sah dan Pertanggung jawaban Nasional,persentase arsip inaktif yang telah dibuatkan daftar,Tahunan,April N+1,persen,Lembaga Kearsipan Daerah
Dispusipda,Tingkat Ketersediaan Arsip Sebagai Bahan Akuntabilitas Kinerja Alat Bukti yang Sah dan Pertanggung jawaban Nasional,persentase arsip statis yang telah dibuatkan sarana bantu temu balik,Tahunan,April N+1,persen,Lembaga Kearsipan Daerah
Dispusipda,Tingkat Ketersediaan Arsip Sebagai Bahan Akuntabilitas Kinerja Alat Bukti yang Sah dan Pertanggung jawaban Nasional,persentase jumlah arsip yang dimasukkan dalam SIKN melalui JIKN,Tahunan,April N+1,persen,Lembaga Kearsipan Daerah
Dinas Lingkungan Hidup,Indeks kehilangan makanan (Food loss index)**,*,Apabila Dibutuhkan,***,poin,***
Dinas Lingkungan Hidup,Indeks sampah makanan (Food waste index)**,*,Apabila Dibutuhkan,***,poin,***
Dinas Lingkungan Hidup,Jumlah perusahaan yang menerapkan sertifikasi SNI ISO 14001**,*,Apabila Dibutuhkan,***,jumlah,***
Dinas Lingkungan Hidup,Persentase Limbah B3 yang Terkelola**,*,Tahunan,***,persen,***
Dinas Lingkungan Hidup,Persentase limbah cair industri yang dikelola secara aman**,*,Tahunan,***,persen,***
Dinas Lingkungan Hidup,Persentase pengurangan dan penghapusan merkuri dari baseline 50 ton penggunaan merkuri**,*,Apabila Dibutuhkan,***,persen,***
Dinas Lingkungan Hidup,Persentase penurunan sampah terbuang ke laut**,*,Tahunan,***,persen,***
Dinas Lingkungan Hidup,Persentase timbulan sampah yang didaur ulang**,*,Tahunan,***,persen,***
"Dinas Pemberdayaan Perempuan, Perlindungan Anak, dan Keluarga Berencana",Persentase keterwakilan perempuan sebagai pengambilan keputusan di lembaga eksekutif (Eselon I dan II).**,*,Lima Tahunan,***,***,***
DPMD,Persentase Desa Berkembang,*,Tahunan,Desember n,persen,Provinsi
DPMD,Persentase Desa Berkembang,Desa Berkembang Tahun n,Tahunan,Desember n,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,*,Tahunan,Agustus n+1,persen,Provinsi
DPMD,Persentase Desa Mandiri,Jarak Ke Poskesdes/ Polindes Terdekat (Meter),Tahunan,Agustus n+1,desa,Kab/Kota; jarak
DPMD,Persentase Desa Mandiri,Jarak ke SD/ Mi Terdekat (Meter),Tahunan,Agustus n+1,desa,Kab/Kota; jarak
DPMD,Persentase Desa Mandiri,Jarak Ke SMP/ MTs Terdekat (Meter),Tahunan,Agustus n+1,desa,Kab/Kota; jarak
DPMD,Persentase Desa Mandiri,Jarak Ke SMU/ MA/ SMK Terdekat (Meter),Tahunan,Agustus n+1,desa,Kab/Kota; jarak
DPMD,Persentase Desa Mandiri,Jumlah Bidan Desa (Bdd) di Desa (Orang),Tahunan,Agustus n+1,orang,Kab/Kota; desa
DPMD,Persentase Desa Mandiri,Jumlah BUMDes berdasarkan status keaktifan,Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan adanya Penyandang Masalah Kesejahteraan Sosial (PMKS),Tahunan,Agustus n+1,desa,Kab/Kota; jenis PMKS
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan agama yang dianut,Tahunan,Agustus n+1,desa,Kab/Kota; agama;
DPMD,Persentase Desa Mandiri,Jumlah desa berdasarkan Frekuensi Kegiatan Gotong Royong (Kali/Tahun),Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan Inisiatif dan Partisipasi Warga dalam Pengaktifan Sistem Keamanan Lingkungan (Siskamling),Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan Jenis Permukaan Jalan yang Terluas,Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan jumlah Bahasa yang Digunakan Warga Desa untuk Komunikasi Sehari-Hari di Desa (Bahasa),Tahunan,Agustus n+1,desa,Kab/Kota; jumlah bahasa
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan jumlah Suku / Etnis (Suku),Tahunan,Agustus n+1,desa,Kab/Kota; jumlah suku
DPMD,Persentase Desa Mandiri,Jumlah desa berdasarkan Kebiasaan Gotong Royong Warga di Desa,Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan Kejadian Bencana alam,Tahunan,Agustus n+1,desa,Kab/Kota; jenis bencana
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan kejadian Konflik di Desa,Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan kejadian Pembuangan Limbah,Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan kejadian Pencemaran,Tahunan,Agustus n+1,desa,Kab/Kota; jenis pencemaran
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan kekuatan Sinyal Telepon Seluler / Handphone di Desa,Tahunan,Agustus n+1,desa,Kab/Kota; kekuatan sinyal
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan ketersediaan Akses Internet warga,Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah desa berdasarkan ketersediaan Angkutan Umum,Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan ketersediaan Fasilitas Kredit,Tahunan,Agustus n+1,desa,Kab/Kota; jenis kredit
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan ketersediaan Fasilitas Mitigasi Bencana,Tahunan,Agustus n+1,desa,Kab/Kota; fasilitas mitigasi
DPMD,Persentase Desa Mandiri,Jumlah desa berdasarkan Ketersediaan Fasilitas Perpustakaan Desa/ Taman Bacaan Masyarakat di Desa,Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan ketersediaan Hotel/ Penginapan,Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah desa berdasarkan ketersediaan Jasa Ekspedisi,Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah desa berdasarkan ketersediaan Kelompok Pertokoan,Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan ketersediaan lembaga keuangan,Tahunan,Agustus n+1,desa,Kab/Kota; lembaga keuangan
DPMD,Persentase Desa Mandiri,"Jumlah desa berdasarkan ketersediaan Pusat Kegiatan Belajar Masyarakat Kejar Paket A, B, Dan C di Desa",Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah desa berdasarkan Ketersediaan Ruang Publik Terbuka Bagi Warga Tanpa Perlu Membayar**,Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan ketersediaan sarana Pos Keamanan Lingkungan (Poskamling),Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan ketersediaan Sumber Air layak Minum Warga,Tahunan,Agustus n+1,desa,Kab/Kota; sumber air minum
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan ketersediaan sumber Air Mandi / Cuci,Tahunan,Agustus n+1,desa,Kab/Kota; sumber air mandi/cuci
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan Ketersediaan tempat BAB (Buang Air Besar),Tahunan,Agustus n+1,desa,Kab/Kota; kepemilikan jamban
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan ketersediaan Warung / Kedai Makanan dan,Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasarkan kondisi jalan desa yang bisa dilalui kendaraan roda empat,Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah desa berdasarkan Waktu Tempuh Untuk Menuju ke Sarana Kesehatan Terdekat (Menit),Tahunan,Agustus n+1,desa,Kab/Kota; jarak
DPMD,Persentase Desa Mandiri,Jumlah desa berdasrakan ketersediaan akses Internet di Kantor Kepala Desa,Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasrkan kebiasaan Membuang Sampah,Tahunan,Agustus n+1,desa,Kab/Kota; kebiasaan buang sampah
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasrkan ketersediaan Kantor Pos / Pos Pembantu / Rumah Pos / Pos Keliling di Desa,Tahunan,Agustus n+1,desa,Kab/Kota;
DPMD,Persentase Desa Mandiri,Jumlah Desa berdasrkan ketersediaan Kelompok Kegiatan Olahraga (Kelompok),Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah desa berdasrkan ketersediaan Pusat Kursus atau Pusat Pelatihan Keterampilan Khusus di Desa (Unit),Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Desa Di Jawa Barat,Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Desa Mandiri Tahun n,Tahunan,Agustus n+1,desa,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Dokter di Desa (Orang),Tahunan,Agustus n+1,orang,Kab/Kota; desa
DPMD,Persentase Desa Mandiri,Jumlah Fasilitas / Lapangan Olah Raga di Desa (Unit),Tahunan,Agustus n+1,unit,Kab/Kota; jenis lapangan
DPMD,Persentase Desa Mandiri,Jumlah Industri Mikro dan Kecil berdasarkan komoditas,Tahunan,Agustus n+1,unit,Kab/Kota; komoditas;
DPMD,Persentase Desa Mandiri,Jumlah Kejadian Bunuh Diri di Desa (Kasus),Tahunan,Agustus n+1,kasus,Kab/Kota; desa
DPMD,Persentase Desa Mandiri,Jumlah Keluarga di Desa berdasrkan penggunaan Sumber Listrik dari PLN (KK),Tahunan,Agustus n+1,kk,Kab/Kota; jenis sumber listrik
DPMD,Persentase Desa Mandiri,Jumlah KK yang memiliki rumah berdasarkan kondisi rumah,Tahunan,Agustus n+1,kk,kab/kota
DPMD,Persentase Desa Mandiri,Jumlah Koperasi di Desa yang Aktif Beroperasi (Unit),Tahunan,Agustus n+1,unit,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Pasar berdasarkan jenis pasar,Tahunan,Agustus n+1,unit,Kab/Kota; jenis pasar
DPMD,Persentase Desa Mandiri,Jumlah Pos PAUD NonPemerintah (Unit),Tahunan,Agustus n+1,unit,Kab/Kota ; desa
DPMD,Persentase Desa Mandiri,Jumlah Pos PAUD Pemerintah (Unit),Tahunan,Agustus n+1,unit,Kab/Kota ; desa
DPMD,Persentase Desa Mandiri,Jumlah Posyandu di Desa (Unit),Tahunan,Agustus n+1,unit,Kab/Kota ; desa
DPMD,Persentase Desa Mandiri,Jumlah Posyandu yang Melaksanakan Kegiatan/ Pelayanan Sebulan Sekali (Unit),Tahunan,Agustus n+1,unit,Kab/Kota; desa
DPMD,Persentase Desa Mandiri,Jumlah SLB yang Terdapat di Desa (Unit),Tahunan,Agustus n+1,unit,Kab/Kota; desa
DPMD,Persentase Desa Mandiri,Jumlah Tenaga Kesehatan Lainnya di Desa (Orang),Tahunan,Agustus n+1,orang,Kab/Kota; desa
DPMD,Persentase Desa Mandiri,Jumlah Toko / Warung Kelontong di Desa (Unit),Tahunan,Agustus n+1,unit,Kab/Kota;
DPMD,Persentase Desa Mandiri,Jumlah Total Kepala Keluarga (KK),Tahunan,Agustus n+1,kk,Kab/Kota
DPMD,Persentase Desa Mandiri,Jumlah Total Penduduk (Jiwa),Tahunan,Agustus n+1,orang,Kab/Kota ; desa
DPMD,Persentase Desa Mandiri,Jumlah Warga yang Terdaftar Menjadi Peserta BPJS Kesehatan/ Jaminan Kesehatan Nasional/ Kartu Indonesia Sehat (KIS) (Orang),Tahunan,Agustus n+1,orang,Kab/Kota ; desa
DPMD,Persentase Desa yang difasilitasi Penataannya,*,Tahunan,Desember n,persen,Provinsi
DPMD,Persentase Desa yang difasilitasi Penataannya,Jumlah Desa yang terfasilitasi penataannya,Tahunan,Desember n,desa,Kab/Kota
DPMD,Persentase Desa yang mendapat fasilitasi dan pembinaan administrasi pemerintahan Desa,*,Tahunan,Desember n,persen,Provinsi
DPMD,Persentase Desa yang mendapat fasilitasi dan pembinaan administrasi pemerintahan Desa,Jumlah Desa yang Terfasilitasi dan Terbina Administrasi Pemerintahan Desanya,Tahunan,Desember n,desa,Kab/Kota
DPMD,Persentase Kerjasama Antar Desa Kewenangan Provinsi yang Terfasilitasi,*,Tahunan,Desember n,persen,Provinsi
DPMD,Persentase Kerjasama Antar Desa Kewenangan Provinsi yang Terfasilitasi,Jumlah Desa yang melaksanakan program OVOC,Tahunan,Desember n,desa,kab/kota
DPMD,Persentase Kerjasama Antar Desa Kewenangan Provinsi yang Terfasilitasi,Jumlah Desa yang mendapatkan Maskara ( mobil aspirasi kampung juara),Tahunan,Desember n,desa,kab/kota
DPMD,Persentase Kerjasama Antar Desa Kewenangan Provinsi yang Terfasilitasi,Jumlah Desa yang mengikuti Akademi desa juara,Tahunan,Desember n,desa,kab/kota
DPMD,Persentase Kerjasama Antar Desa Kewenangan Provinsi yang Terfasilitasi,Jumlah Desa yang mengikuti Sekolah BIsnis Desa,Tahunan,Desember n,desa,kab/kota
DPMD,Persentase Kerjasama Antar Desa Kewenangan Provinsi yang Terfasilitasi,Jumlah Kerjasama Antar Desa Kewenangan Provinsi yang Terfasilitasi,Tahunan,Desember n,dok,Kab/Kota
DPMD,Persentase Tingkat partisipasi masyarakat dalam pengembangan kapasitas kelembagaan Desa,*,Tahunan,Desember n,persen,Provinsi
DPMD,Persentase Tingkat partisipasi masyarakat dalam pengembangan kapasitas kelembagaan Desa,Jumlah CEO BUMDes Se-Jawa Barat,Tahunan,Desember n,orang,Kab/Kota
DPMD,Persentase Tingkat partisipasi masyarakat dalam pengembangan kapasitas kelembagaan Desa,Jumlah Kesatuan Masyarakat Hukum Adat,Tahunan,Desember n,desa,Kab/Kota
DPMD,Persentase Tingkat partisipasi masyarakat dalam pengembangan kapasitas kelembagaan Desa,"Jumlah LPM, Karang Taruna Se-Jawa Barat**",Tahunan,Desember n,orang,Kab/Kota
DPMD,Persentase Tingkat partisipasi masyarakat dalam pengembangan kapasitas kelembagaan Desa,Jumlah Patriot Desa Se-Jawa Barat,Tahunan,Desember n,orang,Kab/Kota
DPMD,Persentase Tingkat partisipasi masyarakat dalam pengembangan kapasitas kelembagaan Desa,Jumlah Pendamping Posyandu Juara Se-Jawa Barat,Tahunan,Desember n,orang,Kab/Kota
DPMD,Persentase Tingkat partisipasi masyarakat dalam pengembangan kapasitas kelembagaan Desa,Jumlah Posyandu Se-Jawa Barat,Tahunan,Desember n,posyandu,Kab/Kota
DPMD,Persentase Tingkat partisipasi masyarakat dalam pengembangan kapasitas kelembagaan Desa,Jumlah TP PKK Se-Jawa Barat,Tahunan,Desember n,orang,Kab/Kota
DPMD,Persentase Tingkat partisipasi masyarakat dalam pengembangan kapasitas kelembagaan Desa,Tingkat Partisipasi Masyarakat Dalam Pengembangan Kapasitas Kelembagaan Desa,Tahunan,Desember n,persen,Kab/Kota
Inspektorat,Nilai Evaluasi Penyelenggaraan Urusan Pemerintahan Daerah (EPPD) Provinsi Jawa Barat,*,Tahunan,April n+1,poin,Provinsi
Inspektorat,Nilai Evaluasi Penyelenggaraan Urusan Pemerintahan Daerah (EPPD) Provinsi Jawa Barat,Nilai Evaluasi terhadap Aspek Tingkat Capaian Kinerja,Tahunan,April n+1,poin,Perangkat Daerah
Inspektorat,Nilai Evaluasi Penyelenggaraan Urusan Pemerintahan Daerah (EPPD) Provinsi Jawa Barat,Nilai Evaluasi terhadap Indeks Capaian Kinerja,Tahunan,April n+1,poin,Perangkat Daerah
Inspektorat,Nilai Evaluasi Penyelenggaraan Urusan Pemerintahan Daerah (EPPD) Provinsi Jawa Barat,Nilai Evaluasi terhadap Urusan Pemerintahan Umum,Tahunan,April n+1,poin,Perangkat Daerah
Inspektorat,Nilai evaluasi SAKIP Pemerintah Daerah Provinsi Jawa Barat,*,Tahunan,Maret n+1,poin,"Provinsi, Perangkat Daerah"
Inspektorat,Nilai evaluasi SAKIP Pemerintah Daerah Provinsi Jawa Barat,Nilai Evaluasi terhadap kebijakan instansi/unit kerja yang bersangkutan,Tahunan,Maret n+1,poin,Perangkat Daerah
Inspektorat,Nilai evaluasi SAKIP Pemerintah Daerah Provinsi Jawa Barat,Nilai Evaluasi terhadap program dan kegiatan,Tahunan,Maret n+1,poin,Perangkat Daerah
Inspektorat,Nilai evaluasi SAKIP Pemerintah Daerah Provinsi Jawa Barat,Nilai Penilaian terhadap penyajian dan pengukupan informasi kinerja,Tahunan,Maret n+1,poin,Perangkat Daerah
Inspektorat,Nilai evaluasi SAKIP Pemerintah Daerah Provinsi Jawa Barat,"Nilai Penilaian terhadap perencanaan strategis, termasuk di dalamnya perjanjian kinerja, dan sistem pengukuran kinerja",Tahunan,Maret n+1,poin,Perangkat Daerah
Inspektorat,Nilai MCP (monitoring center of prevention),*,Tahunan,Desember n,persen,Provinsi
Inspektorat,Nilai MCP (monitoring center of prevention),Jumlah Peraturan Daerah di Bidang Pengawasan,Tahunan,Desember n,poin,Perangkat Daerah
Inspektorat,Nilai MCP (monitoring center of prevention),Nilai Manajemen ASN,Tahunan,Desember n,poin,Perangkat Daerah
Inspektorat,Nilai MCP (monitoring center of prevention),Nilai Optimalisasi Pajak Daerah,Tahunan,Desember n,poin,Perangkat Daerah
Inspektorat,Nilai MCP (monitoring center of prevention),Nilai Pengadaan Barang dan Jasa,Tahunan,Desember n,poin,Perangkat Daerah
Inspektorat,Nilai MCP (monitoring center of prevention),Nilai Pengawasan APIP,Tahunan,Desember n,poin,Perangkat Daerah
Inspektorat,Nilai MCP (monitoring center of prevention),Nilai Pengelolaan BMD,Tahunan,Desember n,poin,Perangkat Daerah
Inspektorat,Nilai MCP (monitoring center of prevention),Nilai Perencanaan dan Penganggaran,Tahunan,Desember n,poin,Perangkat Daerah
Inspektorat,Nilai MCP (monitoring center of prevention),Nilai Perizinan,Tahunan,Desember n,poin,Perangkat Daerah
Inspektorat,Nilai MCP (monitoring center of prevention),Nilai unsur Pendekatan bottom up,Tahunan,Desember n,poin,Perangkat Daerah
Inspektorat,Nilai MCP (monitoring center of prevention),Nilai unsur Pendekatan partisipatif,Tahunan,Desember n,poin,Perangkat Daerah
Inspektorat,Nilai MCP (monitoring center of prevention),Nilai unsur Pendekatan politis,Tahunan,Desember n,poin,Perangkat Daerah
Inspektorat,Nilai MCP (monitoring center of prevention),Nilai unsur Pendekatan sinergi,Tahunan,Desember n,poin,Perangkat Daerah
Inspektorat,Nilai MCP (monitoring center of prevention),Nilai unsur Pendekatan teknokratis (strategis dan berbasis kinerja),Tahunan,Desember n,poin,Perangkat Daerah
Inspektorat,Opini BPK-RI terhadap laporan keuangan Pemerintah daerah (LKPD) Provinsi Jawa Barat,*,Tahunan,Juni n+1,opini,"Provinsi, Perangkat Daerah"
Inspektorat,Opini BPK-RI terhadap laporan keuangan Pemerintah daerah (LKPD) Provinsi Jawa Barat,Nilai pemeriksaan dengan tujuan tertentu,Tahunan,Juni n+1,poin,Perangkat Daerah
Inspektorat,Opini BPK-RI terhadap laporan keuangan Pemerintah daerah (LKPD) Provinsi Jawa Barat,Nilai pemeriksaan keuangan,Tahunan,Juni n+1,poin,Perangkat Daerah
Inspektorat,Opini BPK-RI terhadap laporan keuangan Pemerintah daerah (LKPD) Provinsi Jawa Barat,Nilai pemeriksaan kinerja,Tahunan,Juni n+1,poin,Perangkat Daerah
Inspektorat,Persentase Hasil Reviu Pengawasan Dengan Tujuan Tertentu yang Ditindaklanjuti,*,Tahunan,November n,persen,Provinsi
Inspektorat,Persentase Hasil Reviu Pengawasan Dengan Tujuan Tertentu yang Ditindaklanjuti,Jumlah Hasil Reviu Pengawasan Dengan Tujuan Tertentu terhadap perangkat daerah yang diselesaikan,Tahunan,November n,dokumen,Perangkat Daerah
Inspektorat,Persentase Hasil Reviu Pengawasan Dengan Tujuan Tertentu yang Ditindaklanjuti,Jumlah total rekomendasi yang harus diselesaikan,Tahunan,November n,dokumen,Perangkat Daerah
Inspektorat,Persentase Jumlah Perangkat Daerah yang Mengimplementasikan Sistem Pengendalian Intern Pemerintah (SPIP),*,Tahunan,Agustus n,persen,Provinsi
Inspektorat,Persentase Jumlah Perangkat Daerah yang Mengimplementasikan Sistem Pengendalian Intern Pemerintah (SPIP),Jumlah Perangkat Daerah yang sudah mengimplementasikan Sistem Pengendalian Intern Pemerintah (SPIP),Tahunan,Agustus n,perangkat daerah,Perangkat Daerah
